[0.4034085951413272 -0.03829183632562816]
[-0.8748547352928386 0.7725399411416451]
[0.29343347159393507 0.03896489666671295]
[0.18168124918373713 0.16277021474584707]
[3.6262098666063984 -1.4660720591296679]
[1.1982246170478306 -0.32281505525166415]
[1.151144982375556 -0.07860140045246247]
[0.08856866043890593 0.12807990215177467]
[0.2905397277667455 0.05300061607257302]
[8.543096699514123 -4.848774836114977]
[2.0324376740922094 0.19174625418935687]
[-1.403777246417338 1.137878042332341]
[1.1469745609953461 -0.4969937686650747]
[1.7771952556530866 -0.9350623238423014]
[-0.9055059009544038 0.9527890348572166]
[1.7303369368663915 -0.21855238165805246]
[3.056723585694833 -0.6457852237170132]
[-0.305922310312558 0.5157096553686413]
[0.6364337819297887 -0.16526559563432713]
[0.040869491759383175 0.18172377808888363]
[4.744922889403808 -2.357727782880125]
[0.18079744282189242 0.19547326767847684]
[5.434021363177516 -2.542721070286697]
[-0.19601775875234828 0.7001820633641962]
[-5.064325070277727 4.7456235364010615]
[1.2556710396023307 -0.5045883462235498]
[0.5008471759262214 0.3433118986772539]
[1.5124707790360385 -0.19008762889682473]
[1.5288098285926788 -0.5166821674153399]
[-1.4861121455724358 1.3477203304160317]
[2.9018536649473927 -1.4200737932633714]
[0.8143440792853449 -0.2613506158456621]
[1.9052042617206533 -0.20188911315396846]
[-1.616412085499926 1.2871297126223933]
[-1.7211644698825368 1.9501658727700177]
[-0.01616403321461126 0.7821941024473597]
[4.0431174687705616 -1.8491111893996537]
[1.895476120602545 -0.14410684927631115]
[1.1088061629205297 -0.12728451924282785]
[-0.1421031909760116 0.17833169032617607]
[-0.6486194619490526 1.2878469697209793]
[4.282603762824307 -1.9436311777529447]
[-0.4834462818573091 0.4604789358357535]
[0.08856030001031426 0.04248037019879908]
[2.787146117775972 -0.3961839870157786]
[-0.8082606013682355 0.9332398561300644]
[2.238888501745736 -1.1019936524429266]
[3.7281017277518527 -0.40516451914423085]
[0.29582632340649195 0.06918253957238193]
[1.7560260545332955 -0.024266314381447843]
[1.7726633021293234 -0.2744944115280856]
[7.374276355309355 -3.0533012399689214]
[5.811692092597802 -3.057418380512081]
[0.7692168973669121 -0.030256298339107424]
[6.239520665799565 -3.3142542202517076]
[-2.4007933440214684 2.5771891413049537]
[0.9122434344435494 -0.10986116152008255]
[3.5701016090676525 -1.5116015901957678]
[3.4584559685781593 -0.8813714775899186]
[1.9708057648955295 -0.3721499291255443]
[1.7885333852278626 -0.3950973325571307]
[0.8028387390307987 0.27710120773208197]
[4.333757222492682 -0.8745351061437373]
[0.6331074017027633 -0.08475809099326734]
[5.84175284933767 -2.3398853148821877]
[2.581754021557515 -0.2674423800479796]
[4.987003454646737 -2.0696175012561593]
[1.8839123983737172 -0.8313688820191198]
[0.47994297887226534 0.6883711676944583]
[1.6095416306973467 -0.492300850523853]
[0.4785571424320383 0.30020333410676586]
[-0.9951337433338271 1.3264068875546053]
[0.4597751647316779 0.33238983913717307]
[0.9999287715128041 -0.3595621086040101]
[1.0118925794548574 -0.24098338894192572]
[0.1653142765675896 0.12450420026793203]
[0.9225408913140902 -0.23715476762634813]
[6.821884882782203 -1.5877364714801958]
[0.6369147565714813 0.0776669307189681]
[0.7433061176396922 0.7841415495334263]
[0.33679585103058346 0.5758720095927049]
[2.3766301908235428 -0.8540963580031433]
[1.2802213760764765 0.030847905306262705]
[0.07200962230372719 0.1546054476125955]
[0.07750470905571988 0.2997319617188888]
[0.8327774009386334 -0.27507897361230194]
[0.09763963887549779 0.3186021554578059]
[0.17569392186059407 0.2297206219164668]
[3.553467078139862 -0.905640526761664]
[0.8359002682969564 0.1540851317770531]
[1.7922701178106513 -0.8800265924907075]
[-0.015402342474314936 0.2969781707135591]
[0.09139718561737126 0.13689587606875803]
[0.5699259624447132 -0.21122834311824057]
[5.024438897515427 -2.5024088742738115]
[3.2861866454861968 -0.9115493000678268]
[0.06809509067932182 0.15252968093852667]
[2.655962946158569 -1.4069098276857814]
[0.8326871856765847 0.6567872532961304]
[2.627050257833724 -0.5194946955351718]
[0.32763438301587006 -0.08304519717129719]
[3.3339259060763418 -1.0411158626039598]
[0.26668962814049035 0.2351085935157337]
[-0.48856384757801086 0.39534871519571246]
[0.7287337700522438 -0.3151441977395842]
[-0.10974182956361354 0.2339064664719846]
[-0.7511905139395157 0.9343572541302185]
[-1.4340967211604363 1.2685645903888163]
[3.3179929089688174 -1.327901633237249]
[2.890588822778762 -1.325722856868731]
[2.0191082835526704 -0.3993766535831731]
[0.6047920061399226 1.0759991368900632]
[-2.6623410298120946 3.827475668282054]
[-1.6395149985769015 1.6793235602543017]
[0.6303217628686073 0.8902063233502013]
[-0.11651433051016719 1.218084865438295]
[2.0041017076835437 -0.611545350418141]
[-0.9997865191802775 0.7764231095058096]
[0.3370074731898287 0.02947813150670188]
[1.8301716189371255 0.22441350497286]
[0.5687419429715623 -0.11997173636650002]
[0.6813456051118254 0.6866259621206909]
[1.9276608525718175 -0.8242231510936917]
[4.102535393827511 -1.1115450470939188]
[2.60052197451267 -0.4283683328439374]
[2.7133322812199028 -1.0316924248635693]
[-0.49707356362061317 1.467138205871592]
[-1.5677815647744566 1.7160646575166696]
[0.02502736355094833 0.16206219649947393]
[2.997806321740278 -1.4922094214732835]
[3.6650124182493085 -1.2420282358589632]
[-0.6160384172745763 0.5318644510552277]
[0.12609892315629978 -0.004540712373533651]
[2.018030841321905 -0.6798861766365802]
[0.6936224630146319 0.060028448148680774]
[3.476698249063384 -0.5764349063296677]
[-0.7577718532542437 0.8513589350986371]
[5.690988500206503 -2.180353204894332]
